new_id,fid,score
1184,95,5.0
1189,95,6.0
1194,95,2.0
1201,95,3.0
1203,95,5.0
1205,95,6.0
1217,95,3.0
1219,95,3.0
1220,95,3.0
1222,95,3.0
1223,95,5.0
1224,95,5.0
1225,95,5.0
1237,95,5.0
1238,95,3.0
1242,95,3.0
1244,95,4.0
1246,95,4.0
1247,95,3.0
1256,95,5.0
1258,95,2.0
1263,95,2.0
1267,95,2.0
1269,95,5.0
1273,95,3.0
1281,95,6.0
1282,95,5.0
1283,95,5.0
1287,95,5.0
1288,95,4.0
1302,95,5.0
1304,95,4.0
1305,95,5.0
1307,95,5.0
1312,95,5.0
1320,95,3.0
1323,95,5.0
1327,95,4.0
1334,95,4.0
1335,95,1.0
1337,95,5.0
1338,95,2.0
1341,95,5.0
1342,95,6.0
1351,95,3.0
1354,95,4.0
1355,95,4.0
1357,95,6.0
1358,95,4.0
1360,95,6.0
1363,95,5.0
1364,95,5.0
1371,95,4.0
1373,95,4.0
1376,95,6.0
1382,95,4.0
1383,95,5.0
1389,95,6.0
1393,95,6.0
1402,95,5.0
1406,95,3.0
1413,95,4.0
1416,95,3.0
1417,95,5.0
1433,95,4.0
1441,95,5.0
1442,95,4.0
1443,95,4.0
1445,95,4.0
1448,95,6.0
1451,95,3.0
1452,95,4.0
1455,95,3.0
1461,95,5.0
1463,95,4.0
1465,95,3.0
1468,95,3.0
1476,95,4.0
1477,95,5.0
1481,95,4.0
1489,95,6.0
1491,95,6.0
1493,95,6.0
1494,95,4.0
1495,95,5.0
1497,95,3.0
1498,95,3.0
1504,95,3.0
1506,95,4.0
1507,95,5.0
1508,95,5.0
1512,95,6.0
1515,95,4.0
1517,95,3.0
1518,95,3.0
1522,95,5.0
1526,95,5.0
1529,95,5.0
1534,95,4.0
1535,95,5.0
1538,95,5.0
1545,95,4.0
1548,95,6.0
1550,95,3.0
1551,95,3.0
1553,95,5.0
1558,95,4.0
1559,95,3.0
1561,95,6.0
1562,95,3.0
1567,95,5.0
1568,95,5.0
1572,95,5.0
1573,95,4.0
1578,95,4.0
1579,95,4.0
1581,95,4.0
1583,95,6.0
1585,95,3.0
1587,95,4.0
1592,95,4.0
1593,95,4.0
1594,95,6.0
1599,95,3.0
1600,95,3.0
1611,95,2.0
1613,95,5.0
1614,95,5.0
1617,95,6.0
1620,95,3.0
1622,95,2.0
1623,95,3.0
1625,95,5.0
1628,95,4.0
1630,95,2.0
1635,95,3.0
1638,95,4.0
1639,95,6.0
1640,95,5.0
1647,95,5.0
1651,95,3.0
1652,95,5.0
1656,95,5.0
1658,95,5.0
1660,95,2.0
1666,95,3.0
1675,95,5.0
1677,95,5.0
1679,95,3.0
1686,95,6.0
1688,95,2.0
1689,95,5.0
1692,95,5.0
1693,95,6.0
1695,95,3.0
1696,95,3.0
1699,95,4.0
1709,95,4.0
1714,95,6.0
1715,95,5.0
1716,95,3.0
1717,95,6.0
1724,95,5.0
1726,95,5.0
1729,95,5.0
1738,95,6.0
1740,95,5.0
1757,95,5.0
1764,95,4.0
1768,95,3.0
1772,95,6.0
1774,95,4.0
1775,95,5.0
1776,95,4.0
1786,95,5.0
1790,95,5.0
1792,95,3.0
1793,95,5.0
1801,95,5.0
1810,95,5.0
1819,95,3.0
1821,95,4.0
1827,95,2.0
1828,95,4.0
1831,95,6.0
1836,95,4.0
1844,95,5.0
1847,95,5.0
1848,95,6.0
1851,95,5.0
1855,95,5.0
1867,95,5.0
1869,95,5.0
1874,95,6.0
1877,95,6.0
1881,95,5.0
1883,95,4.0
1886,95,5.0
1893,95,4.0
1896,95,6.0
1901,95,4.0
1919,95,4.0
1922,95,6.0
1926,95,4.0
1943,95,5.0
10,96,4.0
16,96,4.0
28,96,3.0
36,96,2.0
38,96,1.0
60,96,4.0
64,96,2.0
69,96,6.0
70,96,3.0
71,96,1.0
76,96,4.0
89,96,2.0
103,96,1.0
110,96,2.0
116,96,5.0
117,96,3.0
143,96,2.0
151,96,3.0
186,96,4.0
191,96,2.0
199,96,5.0
204,96,5.0
205,96,2.0
207,96,6.0
208,96,5.0
212,96,5.0
216,96,5.0
219,96,3.0
230,96,5.0
233,96,6.0
234,96,3.0
235,96,3.0
236,96,5.0
239,96,6.0
245,96,6.0
246,96,5.0
248,96,4.0
252,96,6.0
257,96,5.0
262,96,6.0
268,96,5.0
282,96,4.0
283,96,3.0
286,96,5.0
288,96,3.0
295,96,6.0
296,96,4.0
306,96,5.0
307,96,5.0
313,96,5.0
317,96,5.0
318,96,1.0
319,96,4.0
321,96,3.0
334,96,5.0
337,96,6.0
368,96,5.0
371,96,5.0
378,96,4.0
386,96,5.0
393,96,6.0
394,96,2.0
400,96,5.0
403,96,4.0
404,96,4.0
416,96,6.0
429,96,5.0
439,96,3.0
442,96,3.0
445,96,1.0
470,96,3.0
482,96,2.0
488,96,2.0
508,96,3.0
556,96,3.0
560,96,4.0
563,96,5.0
564,96,5.0
570,96,5.0
571,96,6.0
621,96,6.0
627,96,4.0
636,96,5.0
647,96,6.0
649,96,6.0
653,96,5.0
662,96,5.0
669,96,5.0
700,96,4.0
722,96,5.0
723,96,4.0
728,96,2.0
731,96,5.0
737,96,3.0
742,96,5.0
750,96,2.0
757,96,5.0
760,96,4.0
770,96,3.0
776,96,5.0
782,96,2.0
785,96,4.0
809,96,5.0
862,96,5.0
866,96,5.0
873,96,5.0
874,96,5.0
883,96,3.0
905,96,5.0
907,96,3.0
913,96,5.0
915,96,3.0
918,96,5.0
928,96,5.0
932,96,5.0
940,96,3.0
942,96,5.0
943,96,5.0
946,96,4.0
948,96,3.0
956,96,5.0
957,96,5.0
969,96,5.0
974,96,5.0
998,96,1.0
1001,96,4.0
1011,96,6.0
1013,96,5.0
1047,96,5.0
1053,96,1.0
1063,96,5.0
1066,96,4.0
1067,96,3.0
1070,96,3.0
1072,96,3.0
1074,96,6.0
1075,96,6.0
1078,96,2.0
1079,96,2.0
1083,96,6.0
1084,96,5.0
1085,96,5.0
1101,96,6.0
1105,96,6.0
1107,96,5.0
1110,96,6.0
1118,96,5.0
1120,96,4.0
1122,96,5.0
1123,96,6.0
1147,96,4.0
1149,96,5.0
1157,96,5.0
1162,96,5.0
1163,96,5.0
1171,96,2.0
1176,96,5.0
1184,96,5.0
1186,96,5.0
1187,96,5.0
1190,96,3.0
1192,96,1.0
1211,96,6.0
1212,96,3.0
1225,96,5.0
1260,96,4.0
1265,96,5.0
1269,96,6.0
1275,96,6.0
1280,96,5.0
1281,96,6.0
1288,96,4.0
1293,96,5.0
1302,96,5.0
1306,96,4.0
1308,96,5.0
1319,96,4.0
1328,96,4.0
1331,96,5.0
1332,96,5.0
1339,96,4.0
1341,96,4.0
1345,96,5.0
1348,96,6.0
1351,96,4.0
1353,96,5.0
1358,96,5.0
1363,96,5.0
1364,96,5.0
1379,96,5.0
1406,96,2.0
1460,96,4.0
1461,96,3.0
1472,96,2.0
1487,96,4.0
1493,96,5.0
1516,96,5.0
1529,96,6.0
1535,96,6.0
1548,96,6.0
1557,96,5.0
1567,96,5.0
1569,96,6.0
1572,96,2.0
1582,96,5.0
1585,96,3.0
1594,96,5.0
1607,96,4.0
1614,96,5.0
1652,96,5.0
1662,96,5.0
1683,96,6.0
1686,96,5.0
1689,96,5.0
1693,96,5.0
1694,96,4.0
1696,96,2.0
1704,96,4.0
1714,96,5.0
1723,96,5.0
1729,96,6.0
1732,96,5.0
1736,96,2.0
1738,96,6.0
1739,96,5.0
1754,96,4.0
1762,96,5.0
1771,96,5.0
1784,96,4.0
1790,96,5.0
1800,96,5.0
1802,96,4.0
1806,96,5.0
1810,96,5.0
1821,96,3.0
1834,96,5.0
1839,96,6.0
1855,96,6.0
1891,96,4.0
1896,96,5.0
1903,96,6.0
1906,96,4.0
1913,96,5.0
1922,96,6.0
1927,96,6.0
1931,96,4.0
1939,96,4.0
1947,96,5.0
2,97,6.0
3,97,3.0
10,97,3.0
16,97,2.0
21,97,6.0
23,97,5.0
40,97,6.0
41,97,2.0
44,97,4.0
46,97,4.0
48,97,2.0
58,97,5.0
64,97,2.0
66,97,6.0
69,97,6.0
70,97,6.0
81,97,2.0
84,97,3.0
87,97,2.0
94,97,6.0
99,97,6.0
103,97,6.0
104,97,3.0
107,97,6.0
129,97,6.0
135,97,6.0
136,97,6.0
138,97,3.0
139,97,4.0
142,97,6.0
183,97,3.0
184,97,2.0
185,97,2.0
186,97,5.0
198,97,2.0
225,97,3.0
227,97,2.0
232,97,2.0
238,97,3.0
248,97,6.0
259,97,3.0
273,97,6.0
281,97,2.0
287,97,2.0
293,97,2.0
303,97,2.0
318,97,2.0
323,97,5.0
340,97,2.0
364,97,2.0
367,97,5.0
373,97,2.0
404,97,5.0
412,97,5.0
415,97,4.0
427,97,2.0
429,97,4.0
435,97,4.0
456,97,1.0
470,97,4.0
488,97,3.0
500,97,3.0
508,97,6.0
521,97,5.0
547,97,6.0
560,97,3.0
564,97,5.0
567,97,3.0
571,97,5.0
594,97,4.0
598,97,5.0
611,97,2.0
612,97,2.0
615,97,5.0
645,97,2.0
653,97,4.0
658,97,6.0
669,97,4.0
679,97,2.0
700,97,2.0
702,97,6.0
722,97,3.0
723,97,6.0
728,97,6.0
730,97,6.0
742,97,5.0
746,97,6.0
750,97,2.0
760,97,6.0
770,97,6.0
785,97,5.0
792,97,3.0
809,97,6.0
812,97,6.0
843,97,3.0
859,97,5.0
861,97,5.0
878,97,5.0
880,97,2.0
883,97,4.0
905,97,5.0
908,97,3.0
914,97,3.0
920,97,4.0
921,97,6.0
925,97,3.0
926,97,2.0
928,97,6.0
929,97,4.0
940,97,6.0
945,97,5.0
946,97,5.0
957,97,5.0
969,97,5.0
991,97,5.0
992,97,2.0
993,97,2.0
997,97,6.0
998,97,5.0
1002,97,5.0
1013,97,5.0
1017,97,6.0
1020,97,5.0
1028,97,2.0
1032,97,3.0
1037,97,2.0
1040,97,5.0
1043,97,3.0
1046,97,5.0
1053,97,6.0
1083,97,6.0
1088,97,1.0
1089,97,6.0
1093,97,5.0
1102,97,4.0
1107,97,5.0
1108,97,2.0
1109,97,2.0
1119,97,3.0
1120,97,5.0
1122,97,6.0
1123,97,5.0
1134,97,6.0
1139,97,6.0
1146,97,5.0
1150,97,4.0
1160,97,4.0
1162,97,6.0
1163,97,5.0
1175,97,2.0
1181,97,3.0
1184,97,6.0
1190,97,1.0
1194,97,3.0
1212,97,5.0
1222,97,3.0
1223,97,5.0
1246,97,4.0
1254,97,2.0
1255,97,3.0
1258,97,2.0
1273,97,3.0
1277,97,2.0
1282,97,4.0
1283,97,3.0
1286,97,6.0
1288,97,6.0
1294,97,4.0
1307,97,3.0
1309,97,6.0
1331,97,5.0
1337,97,6.0
1347,97,4.0
1354,97,6.0
1364,97,6.0
1376,97,5.0
1416,97,2.0
1431,97,3.0
1465,97,3.0
1491,97,4.0
1493,97,6.0
1508,97,4.0
1527,97,5.0
1549,97,6.0
1554,97,5.0
1567,97,4.0
1577,97,2.0
1584,97,6.0
1585,97,3.0
1597,97,4.0
1599,97,3.0
1604,97,6.0
1605,97,5.0
1611,97,2.0
1614,97,5.0
1640,97,6.0
1651,97,2.0
1652,97,4.0
1660,97,2.0
1678,97,5.0
1684,97,6.0
1686,97,6.0
1688,97,2.0
1690,97,5.0
1692,97,6.0
1696,97,2.0
1704,97,2.0
1729,97,5.0
1738,97,6.0
1745,97,4.0
1754,97,5.0
1764,97,6.0
1771,97,4.0
1784,97,6.0
1790,97,2.0
1802,97,3.0
1813,97,3.0
1827,97,2.0
1835,97,6.0
1855,97,3.0
1884,97,4.0
1897,97,6.0
1903,97,5.0
1943,97,5.0
10,98,6.0
27,98,5.0
36,98,6.0
41,98,4.0
61,98,5.0
71,98,6.0
89,98,5.0
102,98,5.0
103,98,5.0
110,98,6.0
127,98,4.0
135,98,5.0
136,98,6.0
144,98,2.0
151,98,6.0
165,98,6.0
183,98,3.0
184,98,3.0
185,98,5.0
198,98,4.0
218,98,5.0
225,98,2.0
232,98,4.0
238,98,4.0
246,98,5.0
252,98,5.0
259,98,5.0
261,98,6.0
281,98,3.0
285,98,4.0
287,98,2.0
293,98,2.0
303,98,2.0
305,98,5.0
318,98,3.0
323,98,5.0
337,98,5.0
340,98,3.0
364,98,3.0
368,98,6.0
371,98,6.0
373,98,3.0
378,98,6.0
389,98,6.0
401,98,6.0
402,98,5.0
412,98,6.0
426,98,6.0
435,98,6.0
439,98,5.0
470,98,5.0
496,98,5.0
500,98,2.0
508,98,6.0
518,98,4.0
547,98,6.0
556,98,4.0
560,98,6.0
583,98,6.0
591,98,3.0
607,98,5.0
613,98,5.0
645,98,3.0
675,98,6.0
695,98,4.0
700,98,4.0
705,98,6.0
722,98,6.0
723,98,6.0
728,98,6.0
742,98,5.0
750,98,5.0
752,98,6.0
770,98,6.0
780,98,6.0
784,98,2.0
792,98,2.0
809,98,6.0
819,98,5.0
828,98,5.0
871,98,6.0
873,98,5.0
878,98,5.0
880,98,3.0
925,98,4.0
926,98,2.0
940,98,4.0
993,98,2.0
998,98,6.0
1007,98,6.0
1019,98,6.0
1028,98,2.0
1032,98,6.0
1047,98,6.0
1053,98,6.0
1083,98,6.0
1108,98,3.0
1109,98,2.0
1117,98,5.0
1119,98,4.0
1120,98,4.0
1134,98,6.0
1146,98,6.0
1175,98,5.0
1176,98,6.0
1192,98,6.0
1210,98,5.0
1212,98,6.0
1246,98,4.0
1249,98,6.0
1253,98,6.0
1254,98,3.0
1258,98,3.0
1304,98,5.0
1312,98,5.0
1317,98,5.0
1327,98,4.0
1354,98,6.0
1358,98,5.0
1364,98,6.0
1373,98,3.0
1376,98,5.0
1378,98,1.0
1416,98,3.0
1441,98,6.0
1465,98,3.0
1472,98,6.0
1577,98,6.0
1585,98,5.0
1600,98,6.0
1619,98,6.0
1678,98,5.0
1692,98,6.0
1696,98,1.0
1704,98,5.0
1710,98,4.0
1863,98,6.0
1864,98,5.0
1890,98,6.0
10,99,4.0
16,99,5.0
24,99,4.0
27,99,6.0
35,99,3.0
37,99,5.0
38,99,3.0
39,99,6.0
41,99,4.0
48,99,4.0
58,99,6.0
61,99,5.0
69,99,4.0
70,99,5.0
81,99,3.0
102,99,5.0
103,99,4.0
105,99,3.0
110,99,5.0
111,99,5.0
117,99,4.0
118,99,5.0
127,99,4.0
135,99,5.0
136,99,5.0
139,99,3.0
144,99,4.0
145,99,5.0
146,99,3.0
156,99,5.0
164,99,4.0
165,99,3.0
168,99,5.0
171,99,5.0
183,99,3.0
184,99,3.0
185,99,4.0
186,99,6.0
198,99,3.0
199,99,6.0
204,99,5.0
207,99,3.0
212,99,5.0
218,99,3.0
225,99,2.0
232,99,3.0
236,99,5.0
238,99,3.0
246,99,4.0
248,99,5.0
249,99,3.0
259,99,2.0
281,99,3.0
285,99,3.0
287,99,3.0
293,99,2.0
303,99,2.0
318,99,2.0
323,99,4.0
333,99,2.0
334,99,5.0
337,99,4.0
340,99,3.0
341,99,6.0
343,99,4.0
354,99,4.0
364,99,3.0
368,99,5.0
373,99,2.0
391,99,3.0
393,99,5.0
404,99,3.0
415,99,3.0
426,99,5.0
429,99,6.0
439,99,4.0
470,99,3.0
500,99,2.0
501,99,4.0
508,99,4.0
518,99,4.0
521,99,4.0
547,99,5.0
556,99,4.0
560,99,4.0
563,99,6.0
570,99,5.0
571,99,5.0
583,99,3.0
591,99,3.0
598,99,4.0
611,99,2.0
613,99,4.0
645,99,2.0
653,99,5.0
685,99,5.0
695,99,2.0
700,99,3.0
704,99,3.0
718,99,5.0
721,99,3.0
722,99,4.0
737,99,4.0
747,99,2.0
750,99,4.0
756,99,4.0
761,99,6.0
770,99,5.0
771,99,3.0
776,99,5.0
784,99,3.0
787,99,3.0
792,99,2.0
805,99,5.0
809,99,5.0
821,99,4.0
837,99,4.0
838,99,4.0
872,99,5.0
873,99,4.0
874,99,6.0
876,99,6.0
878,99,4.0
880,99,2.0
899,99,4.0
906,99,5.0
920,99,4.0
925,99,3.0
926,99,1.0
940,99,4.0
945,99,4.0
956,99,4.0
969,99,5.0
982,99,4.0
991,99,5.0
993,99,2.0
998,99,4.0
1006,99,3.0
1007,99,5.0
1013,99,4.0
1019,99,5.0
1020,99,4.0
1028,99,1.0
1037,99,4.0
1041,99,3.0
1047,99,6.0
1048,99,6.0
1053,99,5.0
1091,99,4.0
1102,99,5.0
1107,99,5.0
1108,99,3.0
1109,99,3.0
1113,99,4.0
1114,99,4.0
1119,99,4.0
1120,99,4.0
1141,99,5.0
1146,99,5.0
1150,99,4.0
1162,99,4.0
1163,99,4.0
1187,99,5.0
1188,99,4.0
1204,99,5.0
1212,99,5.0
1241,99,5.0
1246,99,5.0
1254,99,2.0
1258,99,2.0
1266,99,3.0
1284,99,5.0
1286,99,5.0
1288,99,4.0
1313,99,5.0
1327,99,4.0
1353,99,6.0
1354,99,5.0
1371,99,4.0
1373,99,4.0
1376,99,4.0
1378,99,3.0
1416,99,3.0
1465,99,3.0
1507,99,4.0
1508,99,4.0
1528,99,4.0
1549,99,5.0
1585,99,3.0
1590,99,3.0
1616,99,4.0
1636,99,5.0
1668,99,3.0
1685,99,4.0
1689,99,6.0
1696,99,3.0
1701,99,4.0
1704,99,3.0
1716,99,5.0
1736,99,4.0
1738,99,5.0
1757,99,3.0
1764,99,4.0
1771,99,5.0
1788,99,5.0
1790,99,4.0
1795,99,5.0
1805,99,4.0
1855,99,4.0
1858,99,5.0
1863,99,4.0
1869,99,4.0
1882,99,4.0
1883,99,4.0
1889,99,3.0
1894,99,3.0
1934,99,5.0
10,100,5.0
48,100,3.0
58,100,4.0
60,100,5.0
61,100,2.0
69,100,5.0
70,100,4.0
81,100,4.0
102,100,3.0
103,100,4.0
110,100,5.0
111,100,3.0
117,100,4.0
127,100,4.0
135,100,3.0
137,100,5.0
145,100,5.0
151,100,3.0
156,100,4.0
164,100,4.0
180,100,6.0
183,100,4.0
184,100,2.0
185,100,3.0
194,100,3.0
198,100,3.0
199,100,6.0
202,100,2.0
204,100,5.0
215,100,5.0
219,100,3.0
225,100,3.0
232,100,3.0
234,100,2.0
235,100,4.0
236,100,6.0
238,100,4.0
239,100,3.0
246,100,4.0
249,100,4.0
281,100,1.0
285,100,1.0
286,100,5.0
287,100,3.0
293,100,3.0
303,100,3.0
305,100,5.0
307,100,5.0
318,100,4.0
323,100,4.0
334,100,5.0
337,100,4.0
340,100,3.0
341,100,6.0
346,100,5.0
354,100,5.0
364,100,2.0
366,100,5.0
368,100,4.0
371,100,4.0
373,100,1.0
376,100,2.0
377,100,5.0
382,100,5.0
386,100,5.0
390,100,5.0
393,100,5.0
394,100,5.0
412,100,6.0
429,100,5.0
439,100,3.0
470,100,2.0
500,100,1.0
508,100,4.0
518,100,4.0
521,100,4.0
547,100,5.0
556,100,3.0
563,100,6.0
564,100,5.0
571,100,5.0
591,100,2.0
598,100,3.0
607,100,2.0
611,100,2.0
616,100,6.0
619,100,5.0
628,100,4.0
640,100,4.0
645,100,3.0
653,100,5.0
669,100,5.0
679,100,5.0
695,100,3.0
700,100,4.0
722,100,4.0
723,100,6.0
737,100,3.0
742,100,5.0
750,100,4.0
754,100,6.0
768,100,5.0
770,100,4.0
776,100,5.0
784,100,3.0
786,100,5.0
792,100,2.0
806,100,6.0
832,100,2.0
872,100,5.0
873,100,4.0
880,100,2.0
920,100,4.0
921,100,5.0
925,100,3.0
926,100,3.0
940,100,3.0
945,100,4.0
969,100,5.0
991,100,5.0
993,100,2.0
998,100,3.0
1002,100,5.0
1013,100,5.0
1028,100,1.0
1032,100,6.0
1041,100,4.0
1048,100,6.0
1053,100,5.0
1088,100,3.0
1091,100,4.0
1102,100,5.0
1104,100,4.0
1107,100,6.0
1108,100,2.0
1109,100,3.0
1113,100,4.0
1119,100,3.0
1120,100,4.0
1123,100,5.0
1136,100,4.0
1141,100,5.0
1142,100,5.0
1146,100,6.0
1162,100,5.0
1163,100,4.0
1170,100,4.0
1175,100,2.0
1184,100,5.0
1186,100,5.0
1188,100,5.0
1231,100,6.0
1246,100,4.0
1249,100,6.0
1255,100,3.0
1258,100,2.0
1266,100,3.0
1277,100,3.0
1284,100,6.0
1286,100,5.0
1289,100,5.0
1307,100,4.0
1312,100,5.0
1327,100,3.0
1331,100,5.0
1336,100,5.0
1352,100,4.0
1364,100,5.0
1373,100,4.0
1376,100,5.0
1378,100,3.0
1416,100,2.0
1465,100,3.0
1471,100,4.0
1487,100,5.0
1494,100,4.0
1510,100,5.0
1513,100,4.0
1549,100,5.0
1567,100,5.0
1584,100,5.0
1585,100,2.0
1594,100,6.0
1607,100,6.0
1612,100,3.0
1614,100,5.0
1650,100,5.0
1652,100,4.0
1696,100,3.0
1705,100,6.0
1714,100,6.0
1716,100,5.0
1729,100,5.0
1738,100,6.0
1757,100,4.0
1771,100,4.0
1784,100,6.0
1790,100,5.0
1802,100,3.0
1805,100,4.0
1806,100,6.0
1830,100,6.0
1855,100,4.0
1863,100,4.0
1891,100,4.0
1899,100,5.0
1905,100,6.0
1952,100,5.0
37,101,6.0
41,101,4.0
58,101,6.0
59,101,5.0
61,101,5.0
69,101,6.0
81,101,3.0
102,101,4.0
103,101,5.0
110,101,6.0
151,101,4.0
161,101,4.0
171,101,4.0
191,101,5.0
198,101,4.0
207,101,5.0
232,101,3.0
268,101,4.0
281,101,4.0
303,101,4.0
318,101,3.0
337,101,6.0
364,101,3.0
372,101,6.0
404,101,6.0
412,101,6.0
470,101,5.0
500,101,5.0
508,101,5.0
518,101,5.0
556,101,4.0
571,101,6.0
591,101,4.0
607,101,2.0
608,101,6.0
611,101,3.0
615,101,5.0
619,101,5.0
645,101,4.0
651,101,6.0
675,101,6.0
700,101,4.0
722,101,4.0
723,101,6.0
742,101,6.0
747,101,3.0
750,101,5.0
809,101,6.0
866,101,5.0
871,101,6.0
885,101,5.0
905,101,5.0
913,101,6.0
920,101,5.0
925,101,4.0
928,101,5.0
948,101,5.0
993,101,1.0
998,101,5.0
1013,101,6.0
1037,101,5.0
1088,101,4.0
1107,101,6.0
1108,101,3.0
1109,101,1.0
1146,101,6.0
1162,101,6.0
1246,101,5.0
1258,101,2.0
1286,101,6.0
1307,101,6.0
1376,101,4.0
1416,101,3.0
1435,101,6.0
1457,101,6.0
1458,101,6.0
1508,101,6.0
1584,101,5.0
1585,101,1.0
1614,101,5.0
1689,101,4.0
1696,101,2.0
1704,101,5.0
1738,101,6.0
1802,101,2.0
1865,101,1.0
1873,101,5.0
1879,101,5.0
1883,101,5.0
10,102,5.0
24,102,4.0
30,102,2.0
34,102,5.0
36,102,5.0
41,102,3.0
45,102,4.0
58,102,3.0
59,102,3.0
61,102,4.0
69,102,4.0
81,102,4.0
94,102,4.0
103,102,2.0
111,102,3.0
117,102,2.0
143,102,5.0
144,102,2.0
151,102,4.0
153,102,3.0
188,102,5.0
198,102,2.0
229,102,4.0
232,102,3.0
239,102,2.0
242,102,5.0
246,102,5.0
251,102,4.0
255,102,3.0
256,102,5.0
261,102,3.0
281,102,4.0
282,102,4.0
283,102,4.0
285,102,2.0
288,102,5.0
292,102,5.0
296,102,4.0
303,102,2.0
305,102,5.0
313,102,3.0
318,102,4.0
320,102,4.0
323,102,4.0
327,102,5.0
337,102,5.0
364,102,4.0
371,102,5.0
386,102,2.0
402,102,4.0
404,102,3.0
412,102,5.0
422,102,4.0
444,102,4.0
470,102,4.0
485,102,3.0
508,102,4.0
518,102,3.0
521,102,3.0
556,102,4.0
564,102,5.0
571,102,4.0
576,102,1.0
583,102,3.0
591,102,5.0
598,102,5.0
607,102,3.0
611,102,2.0
619,102,5.0
648,102,4.0
654,102,6.0
662,102,5.0
675,102,4.0
700,102,3.0
709,102,4.0
722,102,5.0
723,102,5.0
727,102,2.0
728,102,5.0
742,102,6.0
745,102,4.0
747,102,4.0
750,102,4.0
753,102,5.0
760,102,5.0
768,102,5.0
770,102,3.0
771,102,5.0
783,102,3.0
809,102,5.0
816,102,2.0
843,102,5.0
860,102,6.0
873,102,4.0
875,102,3.0
915,102,3.0
917,102,5.0
920,102,4.0
925,102,4.0
993,102,1.0
1006,102,4.0
1007,102,2.0
1015,102,5.0
1025,102,5.0
1037,102,5.0
1053,102,2.0
1088,102,3.0
1107,102,4.0
1108,102,4.0
1109,102,3.0
1112,102,5.0
1114,102,5.0
1136,102,5.0
1142,102,5.0
1146,102,5.0
1150,102,5.0
1234,102,5.0
1241,102,5.0
1246,102,3.0
1250,102,6.0
1255,102,3.0
1258,102,4.0
1260,102,5.0
1266,102,1.0
1276,102,3.0
1300,102,4.0
1311,102,5.0
1313,102,5.0
1319,102,4.0
1347,102,4.0
1354,102,3.0
1364,102,6.0
1376,102,4.0
1377,102,6.0
1378,102,2.0
1476,102,5.0
1494,102,2.0
1526,102,4.0
1584,102,3.0
1585,102,4.0
1618,102,5.0
1657,102,4.0
1701,102,5.0
1704,102,4.0
1706,102,4.0
1716,102,4.0
1721,102,4.0
1743,102,5.0
1785,102,5.0
1806,102,4.0
1818,102,4.0
1821,102,5.0
1828,102,2.0
1843,102,5.0
1850,102,5.0
1861,102,5.0
1883,102,5.0
1885,102,4.0
1891,102,3.0
1906,102,5.0
2,103,6.0
8,103,4.0
10,103,6.0
14,103,5.0
21,103,6.0
22,103,5.0
25,103,3.0
27,103,5.0
36,103,5.0
44,103,4.0
45,103,4.0
50,103,6.0
58,103,4.0
60,103,4.0
64,103,3.0
69,103,5.0
74,103,5.0
76,103,4.0
81,103,5.0
88,103,6.0
93,103,6.0
99,103,5.0
102,103,3.0
103,103,3.0
106,103,5.0
107,103,5.0
108,103,3.0
110,103,3.0
117,103,5.0
128,103,6.0
129,103,6.0
135,103,6.0
136,103,5.0
151,103,3.0
161,103,3.0
164,103,6.0
186,103,5.0
191,103,4.0
199,103,5.0
204,103,5.0
212,103,5.0
213,103,4.0
219,103,3.0
226,103,3.0
231,103,2.0
232,103,3.0
233,103,5.0
234,103,4.0
237,103,4.0
240,103,3.0
246,103,5.0
248,103,3.0
261,103,5.0
263,103,3.0
265,103,5.0
268,103,5.0
286,103,5.0
296,103,6.0
305,103,5.0
309,103,5.0
315,103,2.0
316,103,2.0
317,103,6.0
323,103,5.0
326,103,5.0
337,103,6.0
343,103,4.0
358,103,3.0
363,103,2.0
367,103,5.0
371,103,5.0
374,103,4.0
386,103,5.0
393,103,5.0
394,103,4.0
412,103,4.0
426,103,5.0
427,103,6.0
429,103,5.0
434,103,4.0
435,103,5.0
470,103,3.0
508,103,3.0
521,103,6.0
531,103,6.0
547,103,5.0
560,103,5.0
570,103,5.0
571,103,5.0
610,103,2.0
613,103,5.0
615,103,2.0
618,103,2.0
643,103,3.0
649,103,5.0
651,103,6.0
653,103,5.0
700,103,2.0
723,103,4.0
728,103,5.0
730,103,3.0
742,103,4.0
744,103,5.0
750,103,3.0
752,103,3.0
770,103,6.0
778,103,6.0
782,103,3.0
784,103,3.0
790,103,6.0
795,103,2.0
807,103,5.0
828,103,3.0
835,103,2.0
863,103,4.0
865,103,3.0
877,103,4.0
905,103,4.0
909,103,2.0
913,103,5.0
928,103,5.0
944,103,2.0
953,103,3.0
956,103,5.0
959,103,5.0
969,103,5.0
976,103,3.0
992,103,2.0
998,103,3.0
1013,103,5.0
1031,103,5.0
1047,103,4.0
1053,103,2.0
1066,103,3.0
1067,103,4.0
1070,103,3.0
1072,103,3.0
1078,103,3.0
1079,103,3.0
1083,103,6.0
1084,103,5.0
1101,103,5.0
1107,103,5.0
1110,103,5.0
1118,103,5.0
1122,103,5.0
1123,103,5.0
1151,103,5.0
1163,103,5.0
1197,103,3.0
1203,103,5.0
1219,103,3.0
1234,103,6.0
1249,103,5.0
1269,103,5.0
1281,103,5.0
1302,103,5.0
1335,103,1.0
1338,103,1.0
1341,103,5.0
1354,103,3.0
1364,103,5.0
